timestamp_pc,lectura_cruda,voltaje,porcentaje
 2026- 04- 09 14: 38: 32,1830,1.475,44.0
 2026- 04- 09 14: 38: 33,1823,1.469,44.0
 2026- 04- 09 14: 38: 33,1829,1.474,44.0
 2026- 04- 09 14: 38: 34,1825,1.471,44.0
 2026- 04- 09 14: 38: 34,1830,1.475,44.0
 2026- 04- 09 14: 38: 35,1827,1.472,44.0
 2026- 04- 09 14: 38: 35,1826,1.472,44.0
 2026- 04- 09 14: 38: 36,1829,1.474,44.0
 2026- 04- 09 14: 38: 36,1839,1.482,44.0
 2026- 04- 09 14: 38: 37,1823,1.469,44.0
 2026- 04- 09 14: 38: 37,1833,1.477,44.0
 2026- 04- 09 14: 38: 38,1827,1.472,44.0
 2026- 04- 09 14: 38: 38,1835,1.479,44.0
 2026- 04- 09 14: 38: 39,1827,1.472,44.0
 2026- 04- 09 14: 38: 39,1827,1.472,44.0
 2026- 04- 09 14: 38: 40,1825,1.471,44.0
 2026- 04- 09 14: 38: 40,1831,1.476,44.0
 2026- 04- 09 14: 38: 41,1826,1.472,44.0
 2026- 04- 09 14: 38: 41,1825,1.471,44.0
 2026- 04- 09 14: 38: 42,1828,1.473,44.0
 2026- 04- 09 14: 38: 42,1829,1.474,44.0
 2026- 04- 09 14: 38: 43,1827,1.472,44.0
 2026- 04- 09 14: 38: 43,1810,1.459,44.0
 2026- 04- 09 14: 38: 44,1824,1.47,44.0
 2026- 04- 09 14: 38: 44,1825,1.471,44.0
 2026- 04- 09 14: 38: 45,1827,1.472,44.0
 2026- 04- 09 14: 38: 45,1829,1.474,44.0
 2026- 04- 09 14: 38: 46,1827,1.472,44.0
 2026- 04- 09 14: 38: 46,1829,1.474,44.0
 2026- 04- 09 14: 38: 47,1828,1.473,44.0
 2026- 04- 09 14: 38: 47,1823,1.469,44.0
 2026- 04- 09 14: 38: 48,1827,1.472,44.0
 2026- 04- 09 14: 38: 48,1830,1.475,44.0
 2026- 04- 09 14: 38: 49,1830,1.475,44.0
 2026- 04- 09 14: 38: 49,1820,1.467,44.0
 2026- 04- 09 14: 38: 50,1837,1.48,44.0
 2026- 04- 09 14: 38: 50,1851,1.492,45.0
 2026- 04- 09 14: 38: 51,1828,1.473,44.0
 2026- 04- 09 14: 38: 51,1828,1.473,44.0
 2026- 04- 09 14: 38: 52,1829,1.474,44.0
 2026- 04- 09 14: 38: 52,1844,1.486,45.0
 2026- 04- 09 14: 38: 53,1826,1.472,44.0
 2026- 04- 09 14: 38: 53,1826,1.472,44.0
 2026- 04- 09 14: 38: 54,1824,1.47,44.0
 2026- 04- 09 14: 38: 54,1827,1.472,44.0
 2026- 04- 09 14: 38: 55,1826,1.472,44.0
 2026- 04- 09 14: 38: 55,1829,1.474,44.0
 2026- 04- 09 14: 38: 56,1829,1.474,44.0
 2026- 04- 09 14: 38: 56,1833,1.477,44.0
 2026- 04- 09 14: 38: 57,1829,1.474,44.0
 2026- 04- 09 14: 38: 57,1826,1.472,44.0
 2026- 04- 09 14: 38: 58,1825,1.471,44.0
 2026- 04- 09 14: 38: 58,1831,1.476,44.0
 2026- 04- 09 14: 38: 59,1825,1.471,44.0
 2026- 04- 09 14: 38: 59,1829,1.474,44.0
 2026- 04- 09 14: 39: 00,1826,1.472,44.0
 2026- 04- 09 14: 39: 00,1828,1.473,44.0
 2026- 04- 09 14: 39: 01,1829,1.474,44.0
 2026- 04- 09 14: 39: 01,1825,1.471,44.0
 2026- 04- 09 14: 39: 02,1829,1.474,44.0
 2026- 04- 09 14: 39: 02,1828,1.473,44.0
 2026- 04- 09 14: 39: 03,1830,1.475,44.0
 2026- 04- 09 14: 39: 03,1836,1.48,44.0
 2026- 04- 09 14: 39: 04,1826,1.472,44.0
 2026- 04- 09 14: 39: 04,1826,1.472,44.0
 2026- 04- 09 14: 39: 05,1828,1.473,44.0
 2026- 04- 09 14: 39: 05,1834,1.478,44.0
 2026- 04- 09 14: 39: 06,1826,1.472,44.0
 2026- 04- 09 14: 39: 06,1830,1.475,44.0
 2026- 04- 09 14: 39: 07,1829,1.474,44.0
 2026- 04- 09 14: 39: 07,1830,1.475,44.0
 2026- 04- 09 14: 39: 08,1830,1.475,44.0
 2026- 04- 09 14: 39: 08,1827,1.472,44.0
 2026- 04- 09 14: 39: 09,1830,1.475,44.0
 2026- 04- 09 14: 39: 09,1830,1.475,44.0
 2026- 04- 09 14: 39: 10,1829,1.474,44.0
 2026- 04- 09 14: 39: 10,1827,1.472,44.0
 2026- 04- 09 14: 39: 11,1826,1.472,44.0
 2026- 04- 09 14: 39: 11,1815,1.463,44.0
 2026- 04- 09 14: 39: 12,1829,1.474,44.0
 2026- 04- 09 14: 39: 12,1828,1.473,44.0
 2026- 04- 09 14: 39: 13,1823,1.469,44.0
 2026- 04- 09 14: 39: 13,1830,1.475,44.0
 2026- 04- 09 14: 39: 14,1827,1.472,44.0
 2026- 04- 09 14: 39: 14,1833,1.477,44.0
 2026- 04- 09 14: 39: 15,1828,1.473,44.0
 2026- 04- 09 14: 39: 15,1781,1.435,43.0
 2026- 04- 09 14: 39: 16,1827,1.472,44.0
 2026- 04- 09 14: 39: 16,1829,1.474,44.0
 2026- 04- 09 14: 39: 17,1829,1.474,44.0
 2026- 04- 09 14: 39: 17,1828,1.473,44.0
 2026- 04- 09 14: 39: 18,1826,1.472,44.0
 2026- 04- 09 14: 39: 18,1826,1.472,44.0
 2026- 04- 09 14: 39: 19,1830,1.475,44.0
 2026- 04- 09 14: 39: 19,1826,1.472,44.0
 2026- 04- 09 14: 39: 20,1831,1.476,44.0
 2026- 04- 09 14: 39: 20,1824,1.47,44.0
 2026- 04- 09 14: 39: 21,1826,1.472,44.0
 2026- 04- 09 14: 39: 21,1839,1.482,44.0
 2026- 04- 09 14: 39: 22,1827,1.472,44.0
 2026- 04- 09 14: 39: 22,1826,1.472,44.0
 2026- 04- 09 14: 39: 23,1827,1.472,44.0
 2026- 04- 09 14: 39: 23,1829,1.474,44.0
 2026- 04- 09 14: 39: 24,1826,1.472,44.0
 2026- 04- 09 14: 39: 24,1828,1.473,44.0
 2026- 04- 09 14: 39: 25,1833,1.477,44.0
 2026- 04- 09 14: 39: 25,1830,1.475,44.0
 2026- 04- 09 14: 39: 26,1828,1.473,44.0
 2026- 04- 09 14: 39: 26,1830,1.475,44.0
 2026- 04- 09 14: 39: 27,1827,1.472,44.0
 2026- 04- 09 14: 39: 27,1827,1.472,44.0
 2026- 04- 09 14: 39: 28,1823,1.469,44.0
 2026- 04- 09 14: 39: 28,1830,1.475,44.0
 2026- 04- 09 14: 39: 29,1827,1.472,44.0
 2026- 04- 09 14: 39: 29,1809,1.458,44.0
 2026- 04- 09 14: 39: 30,1831,1.476,44.0
 2026- 04- 09 14: 39: 30,1826,1.472,44.0
 2026- 04- 09 14: 39: 31,1829,1.474,44.0
 2026- 04- 09 14: 39: 31,1827,1.472,44.0
 2026- 04- 09 14: 39: 32,1823,1.469,44.0
 2026- 04- 09 14: 39: 32,1829,1.474,44.0
 2026- 04- 09 14: 39: 33,1830,1.475,44.0
 2026- 04- 09 14: 39: 33,1830,1.475,44.0
 2026- 04- 09 14: 39: 34,1829,1.474,44.0
 2026- 04- 09 14: 39: 34,1827,1.472,44.0
 2026- 04- 09 14: 39: 35,1839,1.482,44.0
 2026- 04- 09 14: 39: 35,1825,1.471,44.0
 2026- 04- 09 14: 39: 36,1818,1.465,44.0
 2026- 04- 09 14: 39: 36,1825,1.471,44.0
 2026- 04- 09 14: 39: 37,1823,1.469,44.0
 2026- 04- 09 14: 39: 37,1827,1.472,44.0
 2026- 04- 09 14: 39: 38,1828,1.473,44.0
 2026- 04- 09 14: 39: 38,1828,1.473,44.0
 2026- 04- 09 14: 39: 39,1823,1.469,44.0
 2026- 04- 09 14: 39: 39,1828,1.473,44.0
 2026- 04- 09 14: 39: 40,1835,1.479,44.0
 2026- 04- 09 14: 39: 40,1829,1.474,44.0
 2026- 04- 09 14: 39: 41,1835,1.479,44.0
 2026- 04- 09 14: 39: 41,1830,1.475,44.0
 2026- 04- 09 14: 39: 42,1828,1.473,44.0
 2026- 04- 09 14: 39: 42,1825,1.471,44.0
 2026- 04- 09 14: 39: 43,1830,1.475,44.0
 2026- 04- 09 14: 39: 43,1825,1.471,44.0
 2026- 04- 09 14: 39: 44,1824,1.47,44.0
 2026- 04- 09 14: 39: 44,1824,1.47,44.0
 2026- 04- 09 14: 39: 45,1823,1.469,44.0
 2026- 04- 09 14: 39: 45,1829,1.474,44.0
 2026- 04- 09 14: 39: 46,1828,1.473,44.0
 2026- 04- 09 14: 39: 46,1827,1.472,44.0
 2026- 04- 09 14: 39: 47,1829,1.474,44.0
 2026- 04- 09 14: 39: 47,1827,1.472,44.0
 2026- 04- 09 14: 39: 48,1830,1.475,44.0
 2026- 04- 09 14: 39: 48,1827,1.472,44.0
 2026- 04- 09 14: 39: 49,1827,1.472,44.0
 2026- 04- 09 14: 39: 49,1827,1.472,44.0
 2026- 04- 09 14: 39: 50,1830,1.475,44.0
 2026- 04- 09 14: 39: 50,1828,1.473,44.0
 2026- 04- 09 14: 39: 51,1831,1.476,44.0
 2026- 04- 09 14: 39: 51,1827,1.472,44.0
 2026- 04- 09 14: 39: 52,1837,1.48,44.0
 2026- 04- 09 14: 39: 52,1826,1.472,44.0
 2026- 04- 09 14: 39: 53,1832,1.476,44.0
 2026- 04- 09 14: 39: 53,1825,1.471,44.0
 2026- 04- 09 14: 39: 54,1828,1.473,44.0
 2026- 04- 09 14: 39: 54,1825,1.471,44.0
 2026- 04- 09 14: 39: 55,1825,1.471,44.0
 2026- 04- 09 14: 39: 55,1826,1.472,44.0
 2026- 04- 09 14: 39: 56,1788,1.441,43.0
 2026- 04- 09 14: 39: 56,1827,1.472,44.0
 2026- 04- 09 14: 39: 57,1830,1.475,44.0
 2026- 04- 09 14: 39: 57,1827,1.472,44.0
 2026- 04- 09 14: 39: 58,1831,1.476,44.0
 2026- 04- 09 14: 39: 58,1808,1.457,44.0
 2026- 04- 09 14: 39: 59,1827,1.472,44.0
 2026- 04- 09 14: 39: 59,1828,1.473,44.0
 2026- 04- 09 14: 40: 00,1827,1.472,44.0
 2026- 04- 09 14: 40: 00,1830,1.475,44.0
 2026- 04- 09 14: 40: 01,1830,1.475,44.0
 2026- 04- 09 14: 40: 01,1823,1.469,44.0
 2026- 04- 09 14: 40: 02,1829,1.474,44.0
 2026- 04- 09 14: 40: 02,1826,1.472,44.0
 2026- 04- 09 14: 40: 03,1826,1.472,44.0
 2026- 04- 09 14: 40: 03,1830,1.475,44.0
 2026- 04- 09 14: 40: 04,1824,1.47,44.0
 2026- 04- 09 14: 40: 04,1834,1.478,44.0
 2026- 04- 09 14: 40: 05,1826,1.472,44.0
 2026- 04- 09 14: 40: 05,1826,1.472,44.0
 2026- 04- 09 14: 40: 06,1825,1.471,44.0
 2026- 04- 09 14: 40: 06,1823,1.469,44.0
 2026- 04- 09 14: 40: 07,1825,1.471,44.0
 2026- 04- 09 14: 40: 07,1827,1.472,44.0
 2026- 04- 09 14: 40: 08,1838,1.481,44.0
 2026- 04- 09 14: 40: 08,1825,1.471,44.0
 2026- 04- 09 14: 40: 09,1831,1.476,44.0
 2026- 04- 09 14: 40: 09,1830,1.475,44.0
 2026- 04- 09 14: 40: 10,1824,1.47,44.0
 2026- 04- 09 14: 40: 10,1825,1.471,44.0
 2026- 04- 09 14: 40: 11,1829,1.474,44.0
 2026- 04- 09 14: 40: 11,1824,1.47,44.0
 2026- 04- 09 14: 40: 12,1826,1.472,44.0
 2026- 04- 09 14: 40: 12,1834,1.478,44.0
 2026- 04- 09 14: 40: 13,1831,1.476,44.0
 2026- 04- 09 14: 40: 13,1829,1.474,44.0
 2026- 04- 09 14: 40: 14,1828,1.473,44.0
 2026- 04- 09 14: 40: 14,1825,1.471,44.0
 2026- 04- 09 14: 40: 15,1821,1.467,44.0
 2026- 04- 09 14: 40: 15,1829,1.474,44.0
 2026- 04- 09 14: 40: 16,1828,1.473,44.0
 2026- 04- 09 14: 40: 16,1819,1.466,44.0
 2026- 04- 09 14: 40: 17,1833,1.477,44.0
 2026- 04- 09 14: 40: 17,1828,1.473,44.0
 2026- 04- 09 14: 40: 18,1821,1.467,44.0
 2026- 04- 09 14: 40: 18,1829,1.474,44.0
 2026- 04- 09 14: 40: 19,1830,1.475,44.0
 2026- 04- 09 14: 40: 19,1825,1.471,44.0
 2026- 04- 09 14: 40: 20,1825,1.471,44.0
 2026- 04- 09 14: 40: 20,1826,1.472,44.0
 2026- 04- 09 14: 40: 21,1827,1.472,44.0
 2026- 04- 09 14: 40: 21,1831,1.476,44.0
 2026- 04- 09 14: 40: 22,1823,1.469,44.0
 2026- 04- 09 14: 40: 22,1828,1.473,44.0
 2026- 04- 09 14: 40: 23,1827,1.472,44.0
 2026- 04- 09 14: 40: 23,1830,1.475,44.0
 2026- 04- 09 14: 40: 24,1829,1.474,44.0
 2026- 04- 09 14: 40: 24,1829,1.474,44.0
 2026- 04- 09 14: 40: 25,1825,1.471,44.0
 2026- 04- 09 14: 40: 25,1830,1.475,44.0
 2026- 04- 09 14: 40: 26,1830,1.475,44.0
 2026- 04- 09 14: 40: 26,1826,1.472,44.0
 2026- 04- 09 14: 40: 27,1826,1.472,44.0
 2026- 04- 09 14: 40: 27,1833,1.477,44.0
 2026- 04- 09 14: 40: 28,1825,1.471,44.0
 2026- 04- 09 14: 40: 28,1831,1.476,44.0
 2026- 04- 09 14: 40: 29,1834,1.478,44.0
 2026- 04- 09 14: 40: 29,1827,1.472,44.0
 2026- 04- 09 14: 40: 30,1807,1.456,44.0
 2026- 04- 09 14: 40: 30,1829,1.474,44.0
 2026- 04- 09 14: 40: 31,1830,1.475,44.0
 2026- 04- 09 14: 40: 31,1831,1.476,44.0
 2026- 04- 09 14: 40: 32,1827,1.472,44.0
 2026- 04- 09 14: 40: 32,1818,1.465,44.0
 2026- 04- 09 14: 40: 33,1830,1.475,44.0
 2026- 04- 09 14: 40: 33,1825,1.471,44.0
 2026- 04- 09 14: 40: 34,1829,1.474,44.0
 2026- 04- 09 14: 40: 34,1830,1.475,44.0
 2026- 04- 09 14: 40: 35,1830,1.475,44.0
 2026- 04- 09 14: 40: 35,1840,1.483,44.0
 2026- 04- 09 14: 40: 36,1831,1.476,44.0
 2026- 04- 09 14: 40: 36,1825,1.471,44.0
 2026- 04- 09 14: 40: 37,1827,1.472,44.0
 2026- 04- 09 14: 40: 37,1830,1.475,44.0
 2026- 04- 09 14: 40: 38,1828,1.473,44.0
 2026- 04- 09 14: 40: 38,1831,1.476,44.0
 2026- 04- 09 14: 40: 39,1833,1.477,44.0
 2026- 04- 09 14: 40: 39,1827,1.472,44.0
 2026- 04- 09 14: 40: 40,1825,1.471,44.0
 2026- 04- 09 14: 40: 40,1831,1.476,44.0
 2026- 04- 09 14: 40: 41,1826,1.472,44.0
 2026- 04- 09 14: 40: 41,1828,1.473,44.0
 2026- 04- 09 14: 40: 42,1826,1.472,44.0
 2026- 04- 09 14: 40: 42,1826,1.472,44.0
 2026- 04- 09 14: 40: 43,1827,1.472,44.0
 2026- 04- 09 14: 40: 43,1850,1.491,45.0
 2026- 04- 09 14: 40: 44,1826,1.472,44.0
 2026- 04- 09 14: 40: 44,1826,1.472,44.0
 2026- 04- 09 14: 40: 45,1829,1.474,44.0
 2026- 04- 09 14: 40: 45,1829,1.474,44.0
 2026- 04- 09 14: 40: 46,1831,1.476,44.0
 2026- 04- 09 14: 40: 46,1826,1.472,44.0
 2026- 04- 09 14: 40: 47,1841,1.484,44.0
 2026- 04- 09 14: 40: 47,1823,1.469,44.0
 2026- 04- 09 14: 40: 48,1829,1.474,44.0
 2026- 04- 09 14: 40: 48,1827,1.472,44.0
 2026- 04- 09 14: 40: 49,1824,1.47,44.0
 2026- 04- 09 14: 40: 49,1830,1.475,44.0
 2026- 04- 09 14: 40: 50,1831,1.476,44.0
 2026- 04- 09 14: 40: 50,1824,1.47,44.0
 2026- 04- 09 14: 40: 51,1827,1.472,44.0
 2026- 04- 09 14: 40: 51,1829,1.474,44.0
 2026- 04- 09 14: 40: 52,1819,1.466,44.0
 2026- 04- 09 14: 40: 52,1829,1.474,44.0
 2026- 04- 09 14: 40: 53,1830,1.475,44.0
 2026- 04- 09 14: 40: 53,1828,1.473,44.0
 2026- 04- 09 14: 40: 54,1826,1.472,44.0
 2026- 04- 09 14: 40: 54,1824,1.47,44.0
 2026- 04- 09 14: 40: 55,1827,1.472,44.0
 2026- 04- 09 14: 40: 55,1830,1.475,44.0
 2026- 04- 09 14: 40: 56,1826,1.472,44.0
 2026- 04- 09 14: 40: 56,1825,1.471,44.0
 2026- 04- 09 14: 40: 57,1829,1.474,44.0
 2026- 04- 09 14: 40: 57,1830,1.475,44.0
 2026- 04- 09 14: 40: 58,1827,1.472,44.0
 2026- 04- 09 14: 40: 58,1824,1.47,44.0
 2026- 04- 09 14: 40: 59,1827,1.472,44.0
 2026- 04- 09 14: 40: 59,1823,1.469,44.0
 2026- 04- 09 14: 41: 00,1826,1.472,44.0
 2026- 04- 09 14: 41: 00,1804,1.454,44.0
 2026- 04- 09 14: 41: 01,1827,1.472,44.0
 2026- 04- 09 14: 41: 01,1827,1.472,44.0
 2026- 04- 09 14: 41: 02,1830,1.475,44.0
 2026- 04- 09 14: 41: 02,1827,1.472,44.0
 2026- 04- 09 14: 41: 03,1824,1.47,44.0
 2026- 04- 09 14: 41: 03,1825,1.471,44.0
 2026- 04- 09 14: 41: 04,1828,1.473,44.0
 2026- 04- 09 14: 41: 04,1829,1.474,44.0
 2026- 04- 09 14: 41: 05,1827,1.472,44.0
 2026- 04- 09 14: 41: 05,1827,1.472,44.0
 2026- 04- 09 14: 41: 06,1839,1.482,44.0
 2026- 04- 09 14: 41: 06,1825,1.471,44.0
 2026- 04- 09 14: 41: 07,1828,1.473,44.0
 2026- 04- 09 14: 41: 07,1826,1.472,44.0
 2026- 04- 09 14: 41: 08,1827,1.472,44.0
 2026- 04- 09 14: 41: 08,1825,1.471,44.0
 2026- 04- 09 14: 41: 09,1829,1.474,44.0
 2026- 04- 09 14: 41: 09,1830,1.475,44.0
 2026- 04- 09 14: 41: 10,1806,1.455,44.0
 2026- 04- 09 14: 41: 10,1829,1.474,44.0
 2026- 04- 09 14: 41: 11,1827,1.472,44.0
 2026- 04- 09 14: 41: 11,1831,1.476,44.0
 2026- 04- 09 14: 41: 12,1827,1.472,44.0
 2026- 04- 09 14: 41: 12,1826,1.472,44.0
 2026- 04- 09 14: 41: 13,1831,1.476,44.0
 2026- 04- 09 14: 41: 13,1827,1.472,44.0
 2026- 04- 09 14: 41: 14,1826,1.472,44.0
 2026- 04- 09 14: 41: 14,1828,1.473,44.0
 2026- 04- 09 14: 41: 15,1827,1.472,44.0
 2026- 04- 09 14: 41: 15,1827,1.472,44.0
 2026- 04- 09 14: 41: 16,1856,1.496,45.0
 2026- 04- 09 14: 41: 16,1826,1.472,44.0
 2026- 04- 09 14: 41: 17,1827,1.472,44.0
 2026- 04- 09 14: 41: 17,1826,1.472,44.0
 2026- 04- 09 14: 41: 18,1826,1.472,44.0
 2026- 04- 09 14: 41: 18,1840,1.483,44.0
 2026- 04- 09 14: 41: 19,1824,1.47,44.0
 2026- 04- 09 14: 41: 19,1829,1.474,44.0
 2026- 04- 09 14: 41: 20,1823,1.469,44.0
 2026- 04- 09 14: 41: 20,1830,1.475,44.0
 2026- 04- 09 14: 41: 21,1830,1.475,44.0
 2026- 04- 09 14: 41: 21,1827,1.472,44.0
 2026- 04- 09 14: 41: 22,1829,1.474,44.0
 2026- 04- 09 14: 41: 22,1833,1.477,44.0
 2026- 04- 09 14: 41: 23,1821,1.467,44.0
 2026- 04- 09 14: 41: 23,1835,1.479,44.0
 2026- 04- 09 14: 41: 24,1818,1.465,44.0
 2026- 04- 09 14: 41: 24,1824,1.47,44.0
 2026- 04- 09 14: 41: 25,1824,1.47,44.0
 2026- 04- 09 14: 41: 25,1828,1.473,44.0
 2026- 04- 09 14: 41: 26,1825,1.471,44.0
 2026- 04- 09 14: 41: 26,1827,1.472,44.0
 2026- 04- 09 14: 41: 27,1833,1.477,44.0
 2026- 04- 09 14: 41: 27,1824,1.47,44.0
 2026- 04- 09 14: 41: 28,1826,1.472,44.0
 2026- 04- 09 14: 41: 28,1827,1.472,44.0
 2026- 04- 09 14: 41: 29,1834,1.478,44.0
 2026- 04- 09 14: 41: 29,1827,1.472,44.0
 2026- 04- 09 14: 41: 30,1830,1.475,44.0
 2026- 04- 09 14: 41: 30,1828,1.473,44.0
 2026- 04- 09 14: 41: 31,1833,1.477,44.0
 2026- 04- 09 14: 41: 31,1833,1.477,44.0
 2026- 04- 09 14: 41: 32,1823,1.469,44.0
 2026- 04- 09 14: 41: 32,1831,1.476,44.0
 2026- 04- 09 14: 41: 33,1826,1.472,44.0
 2026- 04- 09 14: 41: 33,1808,1.457,44.0
 2026- 04- 09 14: 41: 34,1824,1.47,44.0
 2026- 04- 09 14: 41: 34,1829,1.474,44.0
 2026- 04- 09 14: 41: 35,1829,1.474,44.0
 2026- 04- 09 14: 41: 35,1829,1.474,44.0
 2026- 04- 09 14: 41: 36,1826,1.472,44.0
 2026- 04- 09 14: 41: 36,1827,1.472,44.0
 2026- 04- 09 14: 41: 37,1828,1.473,44.0
 2026- 04- 09 14: 41: 37,1827,1.472,44.0
 2026- 04- 09 14: 41: 38,1830,1.475,44.0
 2026- 04- 09 14: 41: 38,1829,1.474,44.0
 2026- 04- 09 14: 41: 39,1827,1.472,44.0
 2026- 04- 09 14: 41: 39,1825,1.471,44.0
 2026- 04- 09 14: 41: 40,1825,1.471,44.0
 2026- 04- 09 14: 41: 40,1827,1.472,44.0
 2026- 04- 09 14: 41: 41,1829,1.474,44.0
 2026- 04- 09 14: 41: 41,1827,1.472,44.0
 2026- 04- 09 14: 41: 42,1827,1.472,44.0
 2026- 04- 09 14: 41: 42,1833,1.477,44.0
 2026- 04- 09 14: 41: 43,1830,1.475,44.0
 2026- 04- 09 14: 41: 43,1831,1.476,44.0
 2026- 04- 09 14: 41: 44,1827,1.472,44.0
 2026- 04- 09 14: 41: 44,1827,1.472,44.0
 2026- 04- 09 14: 41: 45,1822,1.468,44.0
 2026- 04- 09 14: 41: 45,1826,1.472,44.0
 2026- 04- 09 14: 41: 46,1824,1.47,44.0
 2026- 04- 09 14: 41: 46,1827,1.472,44.0
 2026- 04- 09 14: 41: 47,1827,1.472,44.0
 2026- 04- 09 14: 41: 47,1831,1.476,44.0
 2026- 04- 09 14: 41: 48,1831,1.476,44.0
 2026- 04- 09 14: 41: 48,1823,1.469,44.0
 2026- 04- 09 14: 41: 49,1831,1.476,44.0
 2026- 04- 09 14: 41: 49,1827,1.472,44.0
 2026- 04- 09 14: 41: 50,1825,1.471,44.0
 2026- 04- 09 14: 41: 50,1827,1.472,44.0
 2026- 04- 09 14: 41: 51,1827,1.472,44.0
 2026- 04- 09 14: 41: 51,1830,1.475,44.0
 2026- 04- 09 14: 41: 52,1834,1.478,44.0
 2026- 04- 09 14: 41: 52,1829,1.474,44.0
 2026- 04- 09 14: 41: 53,1825,1.471,44.0
 2026- 04- 09 14: 41: 53,1827,1.472,44.0
 2026- 04- 09 14: 41: 54,1829,1.474,44.0
 2026- 04- 09 14: 41: 54,1827,1.472,44.0
 2026- 04- 09 14: 41: 55,1829,1.474,44.0
 2026- 04- 09 14: 41: 55,1827,1.472,44.0
 2026- 04- 09 14: 41: 56,1825,1.471,44.0
 2026- 04- 09 14: 41: 56,1522,1.227,37.0
 2026- 04- 09 14: 41: 57,891,0.718,21.0
 2026- 04- 09 14: 41: 57,1929,1.555,47.0
 2026- 04- 09 14: 41: 58,1790,1.442,43.0
 2026- 04- 09 14: 41: 58,1325,1.068,32.0
 2026- 04- 09 14: 41: 59,2259,1.82,55.0
 2026- 04- 09 14: 41: 59,1535,1.237,37.0
 2026- 04- 09 14: 42: 00,1875,1.511,45.0
 2026- 04- 09 14: 42: 00,1680,1.354,41.0
 2026- 04- 09 14: 42: 01,1066,0.859,26.0
 2026- 04- 09 14: 42: 01,2080,1.676,50.0
 2026- 04- 09 14: 42: 02,366,0.295,8.0
 2026- 04- 09 14: 42: 02,1838,1.481,44.0
 2026- 04- 09 14: 42: 03,1013,0.816,24.0
 2026- 04- 09 14: 42: 03,1408,1.135,34.0
 2026- 04- 09 14: 42: 04,1288,1.038,31.0
 2026- 04- 09 14: 42: 04,902,0.727,22.0
 2026- 04- 09 14: 42: 05,1360,1.096,33.0
 2026- 04- 09 14: 42: 05,207,0.167,5.0
 2026- 04- 09 14: 42: 06,1808,1.457,44.0
 2026- 04- 09 14: 42: 06,0,0.0,0.0
 2026- 04- 09 14: 42: 07,1123,0.905,27.0
 2026- 04- 09 14: 42: 07,1389,1.119,33.0
 2026- 04- 09 14: 42: 08,0,0.0,0.0
 2026- 04- 09 14: 42: 08,2078,1.675,50.0
 2026- 04- 09 14: 42: 09,0,0.0,0.0
 2026- 04- 09 14: 42: 09,2035,1.64,49.0
 2026- 04- 09 14: 42: 10,1993,1.606,48.0
 2026- 04- 09 14: 42: 10,1988,1.602,48.0
 2026- 04- 09 14: 42: 11,1990,1.604,48.0
 2026- 04- 09 14: 42: 11,1989,1.603,48.0
 2026- 04- 09 14: 42: 12,1991,1.604,48.0
 2026- 04- 09 14: 42: 12,1989,1.603,48.0
 2026- 04- 09 14: 42: 13,1994,1.607,48.0
 2026- 04- 09 14: 42: 13,1991,1.604,48.0
 2026- 04- 09 14: 42: 14,1990,1.604,48.0
 2026- 04- 09 14: 42: 14,1999,1.611,48.0
 2026- 04- 09 14: 42: 15,1989,1.603,48.0
 2026- 04- 09 14: 42: 15,1985,1.6,48.0
 2026- 04- 09 14: 42: 16,1995,1.608,48.0
 2026- 04- 09 14: 42: 16,1991,1.604,48.0
 2026- 04- 09 14: 42: 17,1991,1.604,48.0
 2026- 04- 09 14: 42: 17,1995,1.608,48.0
 2026- 04- 09 14: 42: 18,1991,1.604,48.0
 2026- 04- 09 14: 42: 18,1994,1.607,48.0
 2026- 04- 09 14: 42: 19,1991,1.604,48.0
 2026- 04- 09 14: 42: 19,1990,1.604,48.0
 2026- 04- 09 14: 42: 20,2001,1.613,48.0
 2026- 04- 09 14: 42: 20,1991,1.604,48.0
 2026- 04- 09 14: 42: 21,1990,1.604,48.0
 2026- 04- 09 14: 42: 21,1989,1.603,48.0
 2026- 04- 09 14: 42: 22,1990,1.604,48.0
 2026- 04- 09 14: 42: 22,1989,1.603,48.0
 2026- 04- 09 14: 42: 23,1989,1.603,48.0
 2026- 04- 09 14: 42: 23,1987,1.601,48.0
 2026- 04- 09 14: 42: 24,2000,1.612,48.0
 2026- 04- 09 14: 42: 24,991,1.604,48.0
 2026- 04- 09 14: 42: 25,1989,1.603,48.0
 2026- 04- 09 14: 42: 25,1987,1.601,48.0
 2026- 04- 09 14: 42: 26,1987,1.601,48.0
 2026- 04- 09 14: 42: 26,1990,1.604,48.0
 2026- 04- 09 14: 42: 27,1994,1.607,48.0
 2026- 04- 09 14: 42: 27,1988,1.602,48.0
 2026- 04- 09 14: 42: 28,1988,1.602,48.0
 2026- 04- 09 14: 42: 28,1990,1.604,48.0
 2026- 04- 09 14: 42: 29,1988,1.602,48.0
 2026- 04- 09 14: 42: 29,1988,1.602,48.0
 2026- 04- 09 14: 42: 30,1993,1.606,48.0
 2026- 04- 09 14: 42: 30,1990,1.604,48.0
 2026- 04- 09 14: 42: 31,1985,1.6,48.0
 2026- 04- 09 14: 42: 31,1990,1.604,48.0
 2026- 04- 09 14: 42: 32,1989,1.603,48.0
 2026- 04- 09 14: 42: 32,1990,1.604,48.0
 2026- 04- 09 14: 42: 33,1987,1.601,48.0
